geo_type,region,transportation_type,alternative_name,sub-region,country,date,count
city,Wichita,walking,NA,Kansas,United States,2020-06-27,244.46
city,Wichita,walking,NA,Kansas,United States,2020-06-28,147.32
city,Wichita,walking,NA,Kansas,United States,2020-06-29,178.39
city,Wichita,walking,NA,Kansas,United States,2020-06-30,189.73
city,Wichita,walking,NA,Kansas,United States,2020-07-01,194.37
city,Wichita,walking,NA,Kansas,United States,2020-07-02,203.47
city,Wichita,walking,NA,Kansas,United States,2020-07-03,204.59
city,Wichita,walking,NA,Kansas,United States,2020-07-04,163.1
city,Wichita,walking,NA,Kansas,United States,2020-07-05,141.99
city,Wichita,walking,NA,Kansas,United States,2020-07-06,185.06
city,Wichita,walking,NA,Kansas,United States,2020-07-07,200.23
city,Wichita,walking,NA,Kansas,United States,2020-07-08,222.19
city,Wichita,walking,NA,Kansas,United States,2020-07-09,194.09
city,Wichita,walking,NA,Kansas,United States,2020-07-10,227.52
city,Wichita,walking,NA,Kansas,United States,2020-07-11,220.69
city,Wichita,walking,NA,Kansas,United States,2020-07-12,156.39
city,Wichita,walking,NA,Kansas,United States,2020-07-13,184.25
city,Wichita,walking,NA,Kansas,United States,2020-07-14,192.82
city,Wichita,walking,NA,Kansas,United States,2020-07-15,206.64
city,Wichita,walking,NA,Kansas,United States,2020-07-16,201.27
city,Wichita,walking,NA,Kansas,United States,2020-07-17,231.15
city,Wichita,walking,NA,Kansas,United States,2020-07-18,216.33
city,Wichita,walking,NA,Kansas,United States,2020-07-19,145.08
city,Wichita,walking,NA,Kansas,United States,2020-07-20,177.42
city,Wichita,walking,NA,Kansas,United States,2020-07-21,190.51
city,Wichita,walking,NA,Kansas,United States,2020-07-22,190.08
city,Wichita,walking,NA,Kansas,United States,2020-07-23,214.63
city,Wichita,walking,NA,Kansas,United States,2020-07-24,223.27
city,Wichita,walking,NA,Kansas,United States,2020-07-25,230.88
city,Wichita,walking,NA,Kansas,United States,2020-07-26,144.19
city,Wichita,walking,NA,Kansas,United States,2020-07-27,184.45
city,Wichita,walking,NA,Kansas,United States,2020-07-28,191.55
city,Wichita,walking,NA,Kansas,United States,2020-07-29,194.91
city,Wichita,walking,NA,Kansas,United States,2020-07-30,206.6
city,Wichita,walking,NA,Kansas,United States,2020-07-31,246.01
city,Wichita,walking,NA,Kansas,United States,2020-08-01,235.35
city,Wichita,walking,NA,Kansas,United States,2020-08-02,159.09
city,Wichita,walking,NA,Kansas,United States,2020-08-03,193.94
city,Wichita,walking,NA,Kansas,United States,2020-08-04,193.05
city,Wichita,walking,NA,Kansas,United States,2020-08-05,184.87
city,Wichita,walking,NA,Kansas,United States,2020-08-06,196.02
city,Wichita,walking,NA,Kansas,United States,2020-08-07,232.15
city,Wichita,walking,NA,Kansas,United States,2020-08-08,224.24
city,Wichita,walking,NA,Kansas,United States,2020-08-09,157.66
city,Wichita,walking,NA,Kansas,United States,2020-08-10,192.71
city,Wichita,walking,NA,Kansas,United States,2020-08-11,202.47
city,Wichita,walking,NA,Kansas,United States,2020-08-12,202.16
city,Wichita,walking,NA,Kansas,United States,2020-08-13,230.07
city,Wichita,walking,NA,Kansas,United States,2020-08-14,233.81
city,Wichita,walking,NA,Kansas,United States,2020-08-15,221.38
city,Wichita,walking,NA,Kansas,United States,2020-08-16,154.19
city,Wichita,walking,NA,Kansas,United States,2020-08-17,189.97
city,Wichita,walking,NA,Kansas,United States,2020-08-18,197.57
city,Wichita,walking,NA,Kansas,United States,2020-08-19,200.15
city,Wichita,walking,NA,Kansas,United States,2020-08-20,210.54
city,Wichita,walking,NA,Kansas,United States,2020-08-21,263.68
city,Wichita,walking,NA,Kansas,United States,2020-08-22,217.25
city,Wichita,walking,NA,Kansas,United States,2020-08-23,160.4
city,Wichita,walking,NA,Kansas,United States,2020-08-24,177.04
city,Wichita,walking,NA,Kansas,United States,2020-08-25,180.2
city,Wichita,walking,NA,Kansas,United States,2020-08-26,178.04
city,Wichita,walking,NA,Kansas,United States,2020-08-27,182.01
city,Wichita,walking,NA,Kansas,United States,2020-08-28,227.13
city,Wichita,walking,NA,Kansas,United States,2020-08-29,202.39
city,Wichita,walking,NA,Kansas,United States,2020-08-30,161.56
city,Wichita,walking,NA,Kansas,United States,2020-08-31,165.57
city,Wichita,walking,NA,Kansas,United States,2020-09-01,183.29
city,Wichita,walking,NA,Kansas,United States,2020-09-02,177.65
city,Wichita,walking,NA,Kansas,United States,2020-09-03,193.36
city,Wichita,walking,NA,Kansas,United States,2020-09-04,232.19
city,Wichita,walking,NA,Kansas,United States,2020-09-05,212.43
city,Wichita,walking,NA,Kansas,United States,2020-09-06,160.63
city,Wichita,walking,NA,Kansas,United States,2020-09-07,138.17
city,Wichita,walking,NA,Kansas,United States,2020-09-08,156.08
city,Wichita,walking,NA,Kansas,United States,2020-09-09,153.69
city,Wichita,walking,NA,Kansas,United States,2020-09-10,169.82
city,Wichita,walking,NA,Kansas,United States,2020-09-11,212.81
city,Wichita,walking,NA,Kansas,United States,2020-09-12,235.89
city,Wichita,walking,NA,Kansas,United States,2020-09-13,159.51
city,Wichita,walking,NA,Kansas,United States,2020-09-14,174.6
city,Wichita,walking,NA,Kansas,United States,2020-09-15,169.2
city,Wichita,walking,NA,Kansas,United States,2020-09-16,202.43
city,Wichita,walking,NA,Kansas,United States,2020-09-17,193.55
city,Wichita,walking,NA,Kansas,United States,2020-09-18,234.7
city,Wichita,walking,NA,Kansas,United States,2020-09-19,229.02
city,Wichita,walking,NA,Kansas,United States,2020-09-20,144.19
city,Wichita,walking,NA,Kansas,United States,2020-09-21,156.23
city,Wichita,walking,NA,Kansas,United States,2020-09-22,166.07
city,Wichita,walking,NA,Kansas,United States,2020-09-23,172.67
city,Wichita,walking,NA,Kansas,United States,2020-09-24,198.22
city,Wichita,walking,NA,Kansas,United States,2020-09-25,232.96
city,Wichita,walking,NA,Kansas,United States,2020-09-26,249.56
city,Wichita,walking,NA,Kansas,United States,2020-09-27,147.39
city,Wichita,walking,NA,Kansas,United States,2020-09-28,160.79
city,Wichita,walking,NA,Kansas,United States,2020-09-29,180.16
city,Wichita,walking,NA,Kansas,United States,2020-09-30,178.04
city,Wichita,walking,NA,Kansas,United States,2020-10-01,185.53
city,Wichita,walking,NA,Kansas,United States,2020-10-02,232.38
city,Wichita,walking,NA,Kansas,United States,2020-10-03,210.34
county,Atchison County,driving,NA,Kansas,United States,2020-01-13,100
county,Atchison County,driving,NA,Kansas,United States,2020-01-14,126.16
county,Atchison County,driving,NA,Kansas,United States,2020-01-15,111.88
county,Atchison County,driving,NA,Kansas,United States,2020-01-16,109.16
county,Atchison County,driving,NA,Kansas,United States,2020-01-17,85.73
county,Atchison County,driving,NA,Kansas,United States,2020-01-18,122.28
county,Atchison County,driving,NA,Kansas,United States,2020-01-19,91.67
county,Atchison County,driving,NA,Kansas,United States,2020-01-20,102.06
county,Atchison County,driving,NA,Kansas,United States,2020-01-21,112.79
county,Atchison County,driving,NA,Kansas,United States,2020-01-22,81.44
county,Atchison County,driving,NA,Kansas,United States,2020-01-23,98.93
county,Atchison County,driving,NA,Kansas,United States,2020-01-24,100.17
county,Atchison County,driving,NA,Kansas,United States,2020-01-25,113.04
county,Atchison County,driving,NA,Kansas,United States,2020-01-26,89.36
county,Atchison County,driving,NA,Kansas,United States,2020-01-27,100.83
county,Atchison County,driving,NA,Kansas,United States,2020-01-28,105.28
county,Atchison County,driving,NA,Kansas,United States,2020-01-29,94.88
county,Atchison County,driving,NA,Kansas,United States,2020-01-30,112.13
county,Atchison County,driving,NA,Kansas,United States,2020-01-31,138.94
county,Atchison County,driving,NA,Kansas,United States,2020-02-01,145.87
county,Atchison County,driving,NA,Kansas,United States,2020-02-02,85.81
county,Atchison County,driving,NA,Kansas,United States,2020-02-03,94.47
county,Atchison County,driving,NA,Kansas,United States,2020-02-04,104.46
county,Atchison County,driving,NA,Kansas,United States,2020-02-05,96.45
county,Atchison County,driving,NA,Kansas,United States,2020-02-06,109.49
county,Atchison County,driving,NA,Kansas,United States,2020-02-07,133.5
county,Atchison County,driving,NA,Kansas,United States,2020-02-08,145.96
county,Atchison County,driving,NA,Kansas,United States,2020-02-09,119.14
county,Atchison County,driving,NA,Kansas,United States,2020-02-10,94.14
county,Atchison County,driving,NA,Kansas,United States,2020-02-11,109.24
county,Atchison County,driving,NA,Kansas,United States,2020-02-12,83.42
county,Atchison County,driving,NA,Kansas,United States,2020-02-13,100
county,Atchison County,driving,NA,Kansas,United States,2020-02-14,147.94
county,Atchison County,driving,NA,Kansas,United States,2020-02-15,136.06
county,Atchison County,driving,NA,Kansas,United States,2020-02-16,107.76
county,Atchison County,driving,NA,Kansas,United States,2020-02-17,117.33
county,Atchison County,driving,NA,Kansas,United States,2020-02-18,116.42
county,Atchison County,driving,NA,Kansas,United States,2020-02-19,113.78
county,Atchison County,driving,NA,Kansas,United States,2020-02-20,114.44
county,Atchison County,driving,NA,Kansas,United States,2020-02-21,146.7
county,Atchison County,driving,NA,Kansas,United States,2020-02-22,155.12
county,Atchison County,driving,NA,Kansas,United States,2020-02-23,110.48
county,Atchison County,driving,NA,Kansas,United States,2020-02-24,95.13
county,Atchison County,driving,NA,Kansas,United States,2020-02-25,108.17
county,Atchison County,driving,NA,Kansas,United States,2020-02-26,115.1
county,Atchison County,driving,NA,Kansas,United States,2020-02-27,116.17
county,Atchison County,driving,NA,Kansas,United States,2020-02-28,141.01
county,Atchison County,driving,NA,Kansas,United States,2020-02-29,158
county,Atchison County,driving,NA,Kansas,United States,2020-03-01,121.37
county,Atchison County,driving,NA,Kansas,United States,2020-03-02,105.78
county,Atchison County,driving,NA,Kansas,United States,2020-03-03,123.6
county,Atchison County,driving,NA,Kansas,United States,2020-03-04,121.2
county,Atchison County,driving,NA,Kansas,United States,2020-03-05,123.84
county,Atchison County,driving,NA,Kansas,United States,2020-03-06,159.98
county,Atchison County,driving,NA,Kansas,United States,2020-03-07,129.21
county,Atchison County,driving,NA,Kansas,United States,2020-03-08,91.25
county,Atchison County,driving,NA,Kansas,United States,2020-03-09,102.89
county,Atchison County,driving,NA,Kansas,United States,2020-03-10,109.08
county,Atchison County,driving,NA,Kansas,United States,2020-03-11,90.68
county,Atchison County,driving,NA,Kansas,United States,2020-03-12,98.51
county,Atchison County,driving,NA,Kansas,United States,2020-03-13,95.96
county,Atchison County,driving,NA,Kansas,United States,2020-03-14,93.48
county,Atchison County,driving,NA,Kansas,United States,2020-03-15,73.76
county,Atchison County,driving,NA,Kansas,United States,2020-03-16,85.15
county,Atchison County,driving,NA,Kansas,United States,2020-03-17,72.94
county,Atchison County,driving,NA,Kansas,United States,2020-03-18,72.52
county,Atchison County,driving,NA,Kansas,United States,2020-03-19,77.56
county,Atchison County,driving,NA,Kansas,United States,2020-03-20,75.33
county,Atchison County,driving,NA,Kansas,United States,2020-03-21,74.67
county,Atchison County,driving,NA,Kansas,United States,2020-03-22,49.5
county,Atchison County,driving,NA,Kansas,United States,2020-03-23,65.02
county,Atchison County,driving,NA,Kansas,United States,2020-03-24,62.79
county,Atchison County,driving,NA,Kansas,United States,2020-03-25,70.21
county,Atchison County,driving,NA,Kansas,United States,2020-03-26,78.71
county,Atchison County,driving,NA,Kansas,United States,2020-03-27,62.87
county,Atchison County,driving,NA,Kansas,United States,2020-03-28,79.87
county,Atchison County,driving,NA,Kansas,United States,2020-03-29,59.82
county,Atchison County,driving,NA,Kansas,United States,2020-03-30,59.24
county,Atchison County,driving,NA,Kansas,United States,2020-03-31,66.25
county,Atchison County,driving,NA,Kansas,United States,2020-04-01,75.91
county,Atchison County,driving,NA,Kansas,United States,2020-04-02,76.98
county,Atchison County,driving,NA,Kansas,United States,2020-04-03,73.18
county,Atchison County,driving,NA,Kansas,United States,2020-04-04,70.96
county,Atchison County,driving,NA,Kansas,United States,2020-04-05,57.26
county,Atchison County,driving,NA,Kansas,United States,2020-04-06,67.49
county,Atchison County,driving,NA,Kansas,United States,2020-04-07,66.58
county,Atchison County,driving,NA,Kansas,United States,2020-04-08,71.62
county,Atchison County,driving,NA,Kansas,United States,2020-04-09,80.45
county,Atchison County,driving,NA,Kansas,United States,2020-04-10,80.36
county,Atchison County,driving,NA,Kansas,United States,2020-04-11,76.24
county,Atchison County,driving,NA,Kansas,United States,2020-04-12,33
county,Atchison County,driving,NA,Kansas,United States,2020-04-13,71.62
county,Atchison County,driving,NA,Kansas,United States,2020-04-14,79.29
county,Atchison County,driving,NA,Kansas,United States,2020-04-15,82.51
county,Atchison County,driving,NA,Kansas,United States,2020-04-16,76.16
county,Atchison County,driving,NA,Kansas,United States,2020-04-17,83.58
county,Atchison County,driving,NA,Kansas,United States,2020-04-18,92.33
county,Atchison County,driving,NA,Kansas,United States,2020-04-19,72.61
county,Atchison County,driving,NA,Kansas,United States,2020-04-20,114.36
county,Atchison County,driving,NA,Kansas,United States,2020-04-21,98.6
county,Atchison County,driving,NA,Kansas,United States,2020-04-22,77.72
county,Atchison County,driving,NA,Kansas,United States,2020-04-23,95.63
county,Atchison County,driving,NA,Kansas,United States,2020-04-24,83
county,Atchison County,driving,NA,Kansas,United States,2020-04-25,81.02
county,Atchison County,driving,NA,Kansas,United States,2020-04-26,96.37
county,Atchison County,driving,NA,Kansas,United States,2020-04-27,84.08
county,Atchison County,driving,NA,Kansas,United States,2020-04-28,79.87
county,Atchison County,driving,NA,Kansas,United States,2020-04-29,73.43
county,Atchison County,driving,NA,Kansas,United States,2020-04-30,97.77
county,Atchison County,driving,NA,Kansas,United States,2020-05-01,106.85
county,Atchison County,driving,NA,Kansas,United States,2020-05-02,90.84
county,Atchison County,driving,NA,Kansas,United States,2020-05-03,79.7
county,Atchison County,driving,NA,Kansas,United States,2020-05-04,80.61
county,Atchison County,driving,NA,Kansas,United States,2020-05-05,92.57
county,Atchison County,driving,NA,Kansas,United States,2020-05-06,92.49
county,Atchison County,driving,NA,Kansas,United States,2020-05-07,86.47
county,Atchison County,driving,NA,Kansas,United States,2020-05-08,109.32
county,Atchison County,driving,NA,Kansas,United States,2020-05-09,105.69
county,Atchison County,driving,NA,Kansas,United States,2020-05-10,94.47
county,Atchison County,driving,NA,Kansas,United States,2020-05-11,NA
county,Atchison County,driving,NA,Kansas,United States,2020-05-12,NA
county,Atchison County,driving,NA,Kansas,United States,2020-05-13,93.15
county,Atchison County,driving,NA,Kansas,United States,2020-05-14,97.69
county,Atchison County,driving,NA,Kansas,United States,2020-05-15,122.69
county,Atchison County,driving,NA,Kansas,United States,2020-05-16,122.44
county,Atchison County,driving,NA,Kansas,United States,2020-05-17,107.76
county,Atchison County,driving,NA,Kansas,United States,2020-05-18,108.58
county,Atchison County,driving,NA,Kansas,United States,2020-05-19,101.49
county,Atchison County,driving,NA,Kansas,United States,2020-05-20,101.32
county,Atchison County,driving,NA,Kansas,United States,2020-05-21,116.67
county,Atchison County,driving,NA,Kansas,United States,2020-05-22,120.96
county,Atchison County,driving,NA,Kansas,United States,2020-05-23,148.68
county,Atchison County,driving,NA,Kansas,United States,2020-05-24,94.39
county,Atchison County,driving,NA,Kansas,United States,2020-05-25,83.91
county,Atchison County,driving,NA,Kansas,United States,2020-05-26,102.15
county,Atchison County,driving,NA,Kansas,United States,2020-05-27,118.98
county,Atchison County,driving,NA,Kansas,United States,2020-05-28,108.75
county,Atchison County,driving,NA,Kansas,United States,2020-05-29,113.61
county,Atchison County,driving,NA,Kansas,United States,2020-05-30,111.3
county,Atchison County,driving,NA,Kansas,United States,2020-05-31,93.73
county,Atchison County,driving,NA,Kansas,United States,2020-06-01,97.28
county,Atchison County,driving,NA,Kansas,United States,2020-06-02,107.34
county,Atchison County,driving,NA,Kansas,United States,2020-06-03,107.59
county,Atchison County,driving,NA,Kansas,United States,2020-06-04,121.95
county,Atchison County,driving,NA,Kansas,United States,2020-06-05,137.62
county,Atchison County,driving,NA,Kansas,United States,2020-06-06,139.77
county,Atchison County,driving,NA,Kansas,United States,2020-06-07,107.34
county,Atchison County,driving,NA,Kansas,United States,2020-06-08,105.03
county,Atchison County,driving,NA,Kansas,United States,2020-06-09,119.06
county,Atchison County,driving,NA,Kansas,United States,2020-06-10,120.05
county,Atchison County,driving,NA,Kansas,United States,2020-06-11,126.24
county,Atchison County,driving,NA,Kansas,United States,2020-06-12,137.46
county,Atchison County,driving,NA,Kansas,United States,2020-06-13,138.78
county,Atchison County,driving,NA,Kansas,United States,2020-06-14,101.73
county,Atchison County,driving,NA,Kansas,United States,2020-06-15,118.73
county,Atchison County,driving,NA,Kansas,United States,2020-06-16,117.57
county,Atchison County,driving,NA,Kansas,United States,2020-06-17,118.65
county,Atchison County,driving,NA,Kansas,United States,2020-06-18,105.2
county,Atchison County,driving,NA,Kansas,United States,2020-06-19,134.98
county,Atchison County,driving,NA,Kansas,United States,2020-06-20,144.88
county,Atchison County,driving,NA,Kansas,United States,2020-06-21,118.23
county,Atchison County,driving,NA,Kansas,United States,2020-06-22,122.52
